#	T_init	T_i_pt	T_final	T_f_pt	H_init	H_i_pt	H_final	H_f_pt	LI1	LI2	LI3	Wt	NVc	#steps	I_init	I_final	Angle_i	Angle_f	622_amp	6221_fr	6221_off
##
##Transport measurement with SR830 FeCoSi x=0.5
# Start at 60 K and 0T
2	60.0	01.00	60.0	01.00	0.00	100	0.000	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to H_ext=20mT=200Oe
1	60.0	01.00	60.0	01.00	0.00	100	200.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 2K with 10K/min
2	60.0	10.00	02.0	10.0	200.0	100	200.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go from 20mT to 200mT with 0.5mT steps
4	02.0	01.00	02.0	01.00	200.0	100	2000.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 60K
2	02.0	10.00	60.0	10.0	2000.0	100	2000.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 20mT
1	60.0	01.00	60.0	01.00	2000.0	100	200.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 2K
2	60.0	10.00	02.0	10.0	200.0	100	200.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to -200mT
4	02.0	01.00	02.0	01.00	200.0	100	-2000.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 60K
2	02.0	10.00	60.0	10.0	-2000.0	100	-200.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to -20mT
1	60.0	01.00	60.0	01.00	-2000.0	100	-200.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Got to 2K
2	60.0	10.00	02.0	10.0	-200.0	100	-200.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go from -20mT to -200mT with 0.5mT steps
4	02.0	01.00	02.0	01.00	-200.0	100	-2000.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 60K
2	02.0	10.00	60.0	10.0	-2000.0	100	-2000.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to -20mT
1	60.0	01.00	60.0	01.00	-2000.0	100	-200.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 2K
2	60.0	10.00	02.0	10.0	-200.0	100	-200.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 200mT
4	02.0	01.00	02.0	01.00	-200.0	100	2000.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 60K
2	02.0	10.00	60.0	10.0	2000.0	100	2000.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 0T
1	60.0	01.00	60.0	01.00	2000.0	100	0.000	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 2K
2	60.0	10.00	02.0	10.0	0.00	100	0.00	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 200mT
4	02.0	01.00	02.0	01.00	0.00	100	2000.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to -200mT
4	02.0	01.00	02.0	01.00	2000.0	100	-2000.0	100	0	0	0	01	0.0	400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 60K
2	02.0	10.00	60.0	10.0	-2000.0	100	-2000.0	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 0T
1	60.0	01.00	60.0	01.00	-2000.0	100	0.000	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 2K
2	60.0	10.00	02.0	10.0	0.00	100	0.00	100	0	0	0	01	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to -200mT
4	02.0	01.00	02.0	01.00	0.00	100	-2000.0	100	0	0	0	01	0.0	200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
# Go to 200mT
4	02.0	01.00	02.0	01.00	-2000.0	100	2000.0	100	0	0	0	01	0.0	400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000

# END
0	00000	0.000	0.000	0.000	0000	0.000	0.000	0.00	0	0	00	0.0	0.0000	0.0000	0000	0000	0000	00000	0	0	0
